Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Datetime,Precipitation
2018-06-29,227,3,22.3,96,Summer,No Holiday,Yes,2018-06-29 03:00:00,1
2018-06-29,123,4,22.3,96,Summer,No Holiday,Yes,2018-06-29 04:00:00,1
2018-06-29,133,5,22.1,97,Summer,No Holiday,Yes,2018-06-29 05:00:00,1
2018-06-29,308,6,21.9,97,Summer,No Holiday,Yes,2018-06-29 06:00:00,1
2018-06-29,883,7,22.0,97,Summer,No Holiday,Yes,2018-06-29 07:00:00,0
2018-06-29,2028,8,22.2,95,Summer,No Holiday,Yes,2018-06-29 08:00:00,0
2018-06-29,1195,9,22.9,86,Summer,No Holiday,Yes,2018-06-29 09:00:00,0
2018-06-29,913,10,24.4,76,Summer,No Holiday,Yes,2018-06-29 10:00:00,0
2018-06-29,956,11,24.8,74,Summer,No Holiday,Yes,2018-06-29 11:00:00,0
2018-06-29,1168,12,26.1,67,Summer,No Holiday,Yes,2018-06-29 12:00:00,0
2018-06-29,1117,13,26.8,65,Summer,No Holiday,Yes,2018-06-29 13:00:00,0
2018-06-29,1175,14,27.8,57,Summer,No Holiday,Yes,2018-06-29 14:00:00,0
2018-06-29,1209,15,28.4,63,Summer,No Holiday,Yes,2018-06-29 15:00:00,0
2018-06-29,1554,16,29.0,57,Summer,No Holiday,Yes,2018-06-29 16:00:00,0
2018-06-29,2099,17,28.5,60,Summer,No Holiday,Yes,2018-06-29 17:00:00,0
2018-06-29,3113,18,28.1,60,Summer,No Holiday,Yes,2018-06-29 18:00:00,0
2018-06-29,2602,19,27.1,64,Summer,No Holiday,Yes,2018-06-29 19:00:00,0
2018-06-29,2339,20,26.2,70,Summer,No Holiday,Yes,2018-06-29 20:00:00,0
2018-06-29,2225,21,25.2,75,Summer,No Holiday,Yes,2018-06-29 21:00:00,0
2018-06-29,2103,22,24.2,80,Summer,No Holiday,Yes,2018-06-29 22:00:00,0
2018-06-29,1552,23,23.5,83,Summer,No Holiday,Yes,2018-06-29 23:00:00,0
2018-06-30,1275,0,23.0,84,Summer,No Holiday,Yes,2018-06-30 00:00:00,0
2018-06-30,1070,1,22.6,85,Summer,No Holiday,Yes,2018-06-30 01:00:00,0
2018-06-30,859,2,22.2,88,Summer,No Holiday,Yes,2018-06-30 02:00:00,0
2018-06-30,625,3,21.9,88,Summer,No Holiday,Yes,2018-06-30 03:00:00,0
2018-06-30,382,4,21.7,93,Summer,No Holiday,Yes,2018-06-30 04:00:00,0
2018-06-30,247,5,21.7,88,Summer,No Holiday,Yes,2018-06-30 05:00:00,0
2018-06-30,310,6,22.1,85,Summer,No Holiday,Yes,2018-06-30 06:00:00,1
2018-06-30,468,7,22.5,86,Summer,No Holiday,Yes,2018-06-30 07:00:00,0
2018-06-30,825,8,23.4,81,Summer,No Holiday,Yes,2018-06-30 08:00:00,0
2018-06-30,862,9,24.2,81,Summer,No Holiday,Yes,2018-06-30 09:00:00,0
2018-06-30,933,10,25.1,73,Summer,No Holiday,Yes,2018-06-30 10:00:00,0
2018-06-30,871,11,26.4,71,Summer,No Holiday,Yes,2018-06-30 11:00:00,0
2018-06-30,858,12,25.2,94,Summer,No Holiday,Yes,2018-06-30 12:00:00,1
2018-06-30,1144,13,25.6,87,Summer,No Holiday,Yes,2018-06-30 13:00:00,1
2018-06-30,1235,14,27.5,69,Summer,No Holiday,Yes,2018-06-30 14:00:00,0
2018-06-30,1311,15,27.8,71,Summer,No Holiday,Yes,2018-06-30 15:00:00,0
2018-06-30,1317,16,27.9,69,Summer,No Holiday,Yes,2018-06-30 16:00:00,0
2018-06-30,1291,17,27.4,75,Summer,No Holiday,Yes,2018-06-30 17:00:00,0
2018-06-30,306,18,27.5,79,Summer,No Holiday,Yes,2018-06-30 18:00:00,1
2018-06-30,481,19,24.3,95,Summer,No Holiday,Yes,2018-06-30 19:00:00,1
2018-06-30,778,20,24.2,88,Summer,No Holiday,Yes,2018-06-30 20:00:00,0
2018-06-30,1005,21,23.9,84,Summer,No Holiday,Yes,2018-06-30 21:00:00,0
2018-06-30,1107,22,23.4,88,Summer,No Holiday,Yes,2018-06-30 22:00:00,0
2018-06-30,919,23,22.9,92,Summer,No Holiday,Yes,2018-06-30 23:00:00,0
2018-07-01,865,0,22.6,88,Summer,No Holiday,Yes,2018-07-01 00:00:00,0
2018-07-01,740,1,22.7,87,Summer,No Holiday,Yes,2018-07-01 01:00:00,0
2018-07-01,586,2,22.7,87,Summer,No Holiday,Yes,2018-07-01 02:00:00,0
2018-07-01,368,3,22.7,86,Summer,No Holiday,Yes,2018-07-01 03:00:00,0
2018-07-01,211,4,22.7,85,Summer,No Holiday,Yes,2018-07-01 04:00:00,0
2018-07-01,54,5,22.6,86,Summer,No Holiday,Yes,2018-07-01 05:00:00,1
2018-07-01,60,6,22.3,93,Summer,No Holiday,Yes,2018-07-01 06:00:00,1
2018-07-01,25,7,22.1,89,Summer,No Holiday,Yes,2018-07-01 07:00:00,1
2018-07-01,20,8,22.1,93,Summer,No Holiday,Yes,2018-07-01 08:00:00,1
2018-07-01,9,9,22.1,94,Summer,No Holiday,Yes,2018-07-01 09:00:00,1
2018-07-01,13,10,21.6,97,Summer,No Holiday,Yes,2018-07-01 10:00:00,1
2018-07-01,11,11,21.2,97,Summer,No Holiday,Yes,2018-07-01 11:00:00,1
2018-07-01,9,12,21.1,97,Summer,No Holiday,Yes,2018-07-01 12:00:00,1
2018-07-01,30,13,21.2,97,Summer,No Holiday,Yes,2018-07-01 13:00:00,1
2018-07-01,14,14,21.5,97,Summer,No Holiday,Yes,2018-07-01 14:00:00,1
2018-07-01,51,15,21.8,97,Summer,No Holiday,Yes,2018-07-01 15:00:00,1
2018-07-01,41,16,22.2,97,Summer,No Holiday,Yes,2018-07-01 16:00:00,1
2018-07-01,25,17,22.4,96,Summer,No Holiday,Yes,2018-07-01 17:00:00,1
2018-07-01,17,18,22.2,96,Summer,No Holiday,Yes,2018-07-01 18:00:00,1
2018-07-01,18,19,21.9,96,Summer,No Holiday,Yes,2018-07-01 19:00:00,1
2018-07-01,16,20,21.9,97,Summer,No Holiday,Yes,2018-07-01 20:00:00,1
2018-07-01,17,21,21.8,97,Summer,No Holiday,Yes,2018-07-01 21:00:00,1
2018-07-01,16,22,21.7,97,Summer,No Holiday,Yes,2018-07-01 22:00:00,1
2018-07-01,15,23,21.5,97,Summer,No Holiday,Yes,2018-07-01 23:00:00,1
2018-07-02,26,0,21.4,97,Summer,No Holiday,Yes,2018-07-02 00:00:00,1
2018-07-02,28,1,21.3,97,Summer,No Holiday,Yes,2018-07-02 01:00:00,1
2018-07-02,17,2,21.2,97,Summer,No Holiday,Yes,2018-07-02 02:00:00,1
2018-07-02,23,3,21.1,96,Summer,No Holiday,Yes,2018-07-02 03:00:00,1
2018-07-02,58,4,20.8,97,Summer,No Holiday,Yes,2018-07-02 04:00:00,1
2018-07-02,28,5,20.7,97,Summer,No Holiday,Yes,2018-07-02 05:00:00,1
2018-07-02,40,6,20.7,97,Summer,No Holiday,Yes,2018-07-02 06:00:00,1
2018-07-02,126,7,20.7,97,Summer,No Holiday,Yes,2018-07-02 07:00:00,1
2018-07-02,104,8,20.8,96,Summer,No Holiday,Yes,2018-07-02 08:00:00,1
2018-07-02,128,9,21.0,97,Summer,No Holiday,Yes,2018-07-02 09:00:00,1
2018-07-02,27,10,21.4,97,Summer,No Holiday,Yes,2018-07-02 10:00:00,1
2018-07-02,153,11,21.7,97,Summer,No Holiday,Yes,2018-07-02 11:00:00,1
2018-07-02,218,12,22.4,97,Summer,No Holiday,Yes,2018-07-02 12:00:00,0
2018-07-02,304,13,22.6,97,Summer,No Holiday,Yes,2018-07-02 13:00:00,1
2018-07-02,381,14,23.3,96,Summer,No Holiday,Yes,2018-07-02 14:00:00,0
2018-07-02,619,15,24.2,93,Summer,No Holiday,Yes,2018-07-02 15:00:00,0
2018-07-02,839,16,25.2,87,Summer,No Holiday,Yes,2018-07-02 16:00:00,0
2018-07-02,861,17,25.3,87,Summer,No Holiday,Yes,2018-07-02 17:00:00,0
2018-07-02,832,18,24.9,87,Summer,No Holiday,Yes,2018-07-02 18:00:00,0
2018-07-02,44,19,24.1,93,Summer,No Holiday,Yes,2018-07-02 19:00:00,1
2018-07-02,61,20,23.5,97,Summer,No Holiday,Yes,2018-07-02 20:00:00,1
2018-07-02,72,21,23.4,98,Summer,No Holiday,Yes,2018-07-02 21:00:00,1
2018-07-02,83,22,23.4,98,Summer,No Holiday,Yes,2018-07-02 22:00:00,1
2018-07-02,168,23,23.4,98,Summer,No Holiday,Yes,2018-07-02 23:00:00,1
2018-07-03,349,0,23.2,98,Summer,No Holiday,Yes,2018-07-03 00:00:00,1
2018-07-03,407,1,23.1,98,Summer,No Holiday,Yes,2018-07-03 01:00:00,0
2018-07-03,354,2,23.0,98,Summer,No Holiday,Yes,2018-07-03 02:00:00,0
2018-07-03,233,3,22.8,98,Summer,No Holiday,Yes,2018-07-03 03:00:00,0
2018-07-03,149,4,22.7,97,Summer,No Holiday,Yes,2018-07-03 04:00:00,0
2018-07-03,224,5,22.6,97,Summer,No Holiday,Yes,2018-07-03 05:00:00,0
2018-07-03,600,6,22.6,95,Summer,No Holiday,Yes,2018-07-03 06:00:00,0
2018-07-03,1308,7,23.5,86,Summer,No Holiday,Yes,2018-07-03 07:00:00,0
2018-07-03,2135,8,24.3,83,Summer,No Holiday,Yes,2018-07-03 08:00:00,0
2018-07-03,1156,9,25.7,76,Summer,No Holiday,Yes,2018-07-03 09:00:00,0
2018-07-03,818,10,27.6,71,Summer,No Holiday,Yes,2018-07-03 10:00:00,0
2018-07-03,906,11,29.2,66,Summer,No Holiday,Yes,2018-07-03 11:00:00,0
2018-07-03,944,12,30.1,64,Summer,No Holiday,Yes,2018-07-03 12:00:00,0
2018-07-03,994,13,31.2,54,Summer,No Holiday,Yes,2018-07-03 13:00:00,0
2018-07-03,1001,14,31.0,56,Summer,No Holiday,Yes,2018-07-03 14:00:00,0
2018-07-03,1069,15,32.0,54,Summer,No Holiday,Yes,2018-07-03 15:00:00,0
2018-07-03,1325,16,31.3,52,Summer,No Holiday,Yes,2018-07-03 16:00:00,0
2018-07-03,1783,17,32.4,50,Summer,No Holiday,Yes,2018-07-03 17:00:00,0
2018-07-03,2965,18,32.2,57,Summer,No Holiday,Yes,2018-07-03 18:00:00,0
2018-07-03,2598,19,30.4,62,Summer,No Holiday,Yes,2018-07-03 19:00:00,1
2018-07-03,2398,20,28.8,72,Summer,No Holiday,Yes,2018-07-03 20:00:00,0
2018-07-03,2264,21,27.8,72,Summer,No Holiday,Yes,2018-07-03 21:00:00,0
2018-07-03,1948,22,26.9,78,Summer,No Holiday,Yes,2018-07-03 22:00:00,0
2018-07-03,1365,23,26.4,78,Summer,No Holiday,Yes,2018-07-03 23:00:00,0
2018-07-04,971,0,25.9,79,Summer,No Holiday,Yes,2018-07-04 00:00:00,0
2018-07-04,796,1,25.4,79,Summer,No Holiday,Yes,2018-07-04 01:00:00,0
2018-07-04,555,2,25.1,82,Summer,No Holiday,Yes,2018-07-04 02:00:00,0
2018-07-04,372,3,24.9,83,Summer,No Holiday,Yes,2018-07-04 03:00:00,0
2018-07-04,234,4,24.7,82,Summer,No Holiday,Yes,2018-07-04 04:00:00,0
2018-07-04,316,5,24.2,86,Summer,No Holiday,Yes,2018-07-04 05:00:00,0
2018-07-04,747,6,24.0,84,Summer,No Holiday,Yes,2018-07-04 06:00:00,0
2018-07-04,1450,7,24.6,78,Summer,No Holiday,Yes,2018-07-04 07:00:00,0
2018-07-04,2215,8,26.4,64,Summer,No Holiday,Yes,2018-07-04 08:00:00,0
2018-07-04,1191,9,27.4,68,Summer,No Holiday,Yes,2018-07-04 09:00:00,0
2018-07-04,831,10,28.5,65,Summer,No Holiday,Yes,2018-07-04 10:00:00,0
2018-07-04,941,11,30.0,60,Summer,No Holiday,Yes,2018-07-04 11:00:00,0
2018-07-04,1021,12,30.5,58,Summer,No Holiday,Yes,2018-07-04 12:00:00,0
2018-07-04,1007,13,31.0,60,Summer,No Holiday,Yes,2018-07-04 13:00:00,0
2018-07-04,1005,14,31.3,58,Summer,No Holiday,Yes,2018-07-04 14:00:00,0
2018-07-04,1038,15,31.1,57,Summer,No Holiday,Yes,2018-07-04 15:00:00,0
2018-07-04,1306,16,31.6,57,Summer,No Holiday,Yes,2018-07-04 16:00:00,0
2018-07-04,1856,17,31.2,56,Summer,No Holiday,Yes,2018-07-04 17:00:00,0
2018-07-04,3080,18,30.0,60,Summer,No Holiday,Yes,2018-07-04 18:00:00,0
2018-07-04,2637,19,28.2,64,Summer,No Holiday,Yes,2018-07-04 19:00:00,0
2018-07-04,2415,20,27.1,67,Summer,No Holiday,Yes,2018-07-04 20:00:00,0
2018-07-04,2274,21,26.2,70,Summer,No Holiday,Yes,2018-07-04 21:00:00,0
2018-07-04,2091,22,25.1,73,Summer,No Holiday,Yes,2018-07-04 22:00:00,0
2018-07-04,1432,23,24.7,74,Summer,No Holiday,Yes,2018-07-04 23:00:00,0
2018-07-05,1078,0,24.2,77,Summer,No Holiday,Yes,2018-07-05 00:00:00,0
2018-07-05,846,1,23.9,79,Summer,No Holiday,Yes,2018-07-05 01:00:00,0
2018-07-05,568,2,23.6,80,Summer,No Holiday,Yes,2018-07-05 02:00:00,0
2018-07-05,376,3,23.5,81,Summer,No Holiday,Yes,2018-07-05 03:00:00,0
2018-07-05,267,4,23.5,80,Summer,No Holiday,Yes,2018-07-05 04:00:00,0
2018-07-05,326,5,23.5,80,Summer,No Holiday,Yes,2018-07-05 05:00:00,0
2018-07-05,438,6,23.5,80,Summer,No Holiday,Yes,2018-07-05 06:00:00,0
2018-07-05,828,7,23.5,90,Summer,No Holiday,Yes,2018-07-05 07:00:00,1
2018-07-05,1836,8,23.6,93,Summer,No Holiday,Yes,2018-07-05 08:00:00,0
2018-07-05,1112,9,24.2,84,Summer,No Holiday,Yes,2018-07-05 09:00:00,0
2018-07-05,827,10,25.6,75,Summer,No Holiday,Yes,2018-07-05 10:00:00,0
2018-07-05,890,11,26.3,71,Summer,No Holiday,Yes,2018-07-05 11:00:00,0
2018-07-05,996,12,27.0,68,Summer,No Holiday,Yes,2018-07-05 12:00:00,0
2018-07-05,929,13,28.1,67,Summer,No Holiday,Yes,2018-07-05 13:00:00,0
2018-07-05,933,14,28.3,67,Summer,No Holiday,Yes,2018-07-05 14:00:00,0
2018-07-05,1011,15,28.8,66,Summer,No Holiday,Yes,2018-07-05 15:00:00,0
2018-07-05,1105,16,28.2,71,Summer,No Holiday,Yes,2018-07-05 16:00:00,0
2018-07-05,1381,17,27.3,76,Summer,No Holiday,Yes,2018-07-05 17:00:00,0
2018-07-05,2594,18,26.8,71,Summer,No Holiday,Yes,2018-07-05 18:00:00,0
2018-07-05,2309,19,26.7,69,Summer,No Holiday,Yes,2018-07-05 19:00:00,0
2018-07-05,2122,20,25.8,68,Summer,No Holiday,Yes,2018-07-05 20:00:00,0
2018-07-05,2063,21,25.2,67,Summer,No Holiday,Yes,2018-07-05 21:00:00,0
2018-07-05,1941,22,24.4,67,Summer,No Holiday,Yes,2018-07-05 22:00:00,0
2018-07-05,1406,23,23.9,66,Summer,No Holiday,Yes,2018-07-05 23:00:00,0
2018-07-06,1075,0,23.5,65,Summer,No Holiday,Yes,2018-07-06 00:00:00,0
2018-07-06,839,1,23.1,66,Summer,No Holiday,Yes,2018-07-06 01:00:00,0
2018-07-06,558,2,22.8,65,Summer,No Holiday,Yes,2018-07-06 02:00:00,0
2018-07-06,403,3,22.6,66,Summer,No Holiday,Yes,2018-07-06 03:00:00,0
2018-07-06,273,4,22.6,66,Summer,No Holiday,Yes,2018-07-06 04:00:00,0
2018-07-06,311,5,22.5,66,Summer,No Holiday,Yes,2018-07-06 05:00:00,0
2018-07-06,723,6,22.4,65,Summer,No Holiday,Yes,2018-07-06 06:00:00,0
2018-07-06,1449,7,22.6,63,Summer,No Holiday,Yes,2018-07-06 07:00:00,0
2018-07-06,2273,8,23.2,60,Summer,No Holiday,Yes,2018-07-06 08:00:00,0
2018-07-06,1318,9,23.3,61,Summer,No Holiday,Yes,2018-07-06 09:00:00,0
2018-07-06,998,10,23.7,59,Summer,No Holiday,Yes,2018-07-06 10:00:00,0
2018-07-06,1024,11,23.9,59,Summer,No Holiday,Yes,2018-07-06 11:00:00,0
2018-07-06,1216,12,25.7,57,Summer,No Holiday,Yes,2018-07-06 12:00:00,0
2018-07-06,1210,13,26.2,53,Summer,No Holiday,Yes,2018-07-06 13:00:00,0
2018-07-06,1209,14,27.0,52,Summer,No Holiday,Yes,2018-07-06 14:00:00,0
2018-07-06,1346,15,26.9,51,Summer,No Holiday,Yes,2018-07-06 15:00:00,0
2018-07-06,1635,16,26.6,54,Summer,No Holiday,Yes,2018-07-06 16:00:00,0
2018-07-06,2282,17,26.6,52,Summer,No Holiday,Yes,2018-07-06 17:00:00,0
2018-07-06,3196,18,25.9,52,Summer,No Holiday,Yes,2018-07-06 18:00:00,0
2018-07-06,2557,19,25.0,52,Summer,No Holiday,Yes,2018-07-06 19:00:00,0
2018-07-06,2223,20,23.8,55,Summer,No Holiday,Yes,2018-07-06 20:00:00,0
2018-07-06,2183,21,23.1,54,Summer,No Holiday,Yes,2018-07-06 21:00:00,0
2018-07-06,1917,22,22.5,54,Summer,No Holiday,Yes,2018-07-06 22:00:00,0
2018-07-06,1458,23,22.0,55,Summer,No Holiday,Yes,2018-07-06 23:00:00,0
2018-07-07,1191,0,21.5,56,Summer,No Holiday,Yes,2018-07-07 00:00:00,0
2018-07-07,1079,1,21.1,57,Summer,No Holiday,Yes,2018-07-07 01:00:00,0
2018-07-07,760,2,20.7,58,Summer,No Holiday,Yes,2018-07-07 02:00:00,0
2018-07-07,545,3,20.4,59,Summer,No Holiday,Yes,2018-07-07 03:00:00,0
2018-07-07,331,4,20.0,63,Summer,No Holiday,Yes,2018-07-07 04:00:00,0
2018-07-07,273,5,19.8,63,Summer,No Holiday,Yes,2018-07-07 05:00:00,0
2018-07-07,396,6,19.5,61,Summer,No Holiday,Yes,2018-07-07 06:00:00,0
2018-07-07,567,7,19.6,57,Summer,No Holiday,Yes,2018-07-07 07:00:00,0
2018-07-07,832,8,21.2,52,Summer,No Holiday,Yes,2018-07-07 08:00:00,0
2018-07-07,1009,9,22.6,51,Summer,No Holiday,Yes,2018-07-07 09:00:00,0
2018-07-07,1050,10,24.0,49,Summer,No Holiday,Yes,2018-07-07 10:00:00,0
2018-07-07,1129,11,25.0,48,Summer,No Holiday,Yes,2018-07-07 11:00:00,0
2018-07-07,1328,12,26.4,47,Summer,No Holiday,Yes,2018-07-07 12:00:00,0
2018-07-07,1399,13,27.5,43,Summer,No Holiday,Yes,2018-07-07 13:00:00,0
2018-07-07,1430,14,28.3,43,Summer,No Holiday,Yes,2018-07-07 14:00:00,0
2018-07-07,1579,15,28.7,42,Summer,No Holiday,Yes,2018-07-07 15:00:00,0
2018-07-07,1764,16,28.9,44,Summer,No Holiday,Yes,2018-07-07 16:00:00,0
2018-07-07,2020,17,28.9,45,Summer,No Holiday,Yes,2018-07-07 17:00:00,0
2018-07-07,2238,18,27.8,48,Summer,No Holiday,Yes,2018-07-07 18:00:00,0
2018-07-07,2352,19,26.1,51,Summer,No Holiday,Yes,2018-07-07 19:00:00,0
2018-07-07,2232,20,24.6,51,Summer,No Holiday,Yes,2018-07-07 20:00:00,0
2018-07-07,2235,21,23.4,52,Summer,No Holiday,Yes,2018-07-07 21:00:00,0
2018-07-07,1921,22,22.6,51,Summer,No Holiday,Yes,2018-07-07 22:00:00,0
2018-07-07,1416,23,21.7,51,Summer,No Holiday,Yes,2018-07-07 23:00:00,0
2018-07-08,1208,0,20.7,51,Summer,No Holiday,Yes,2018-07-08 00:00:00,0
2018-07-08,946,1,19.9,52,Summer,No Holiday,Yes,2018-07-08 01:00:00,0
2018-07-08,648,2,19.3,54,Summer,No Holiday,Yes,2018-07-08 02:00:00,0
2018-07-08,460,3,18.8,56,Summer,No Holiday,Yes,2018-07-08 03:00:00,0
2018-07-08,277,4,18.4,57,Summer,No Holiday,Yes,2018-07-08 04:00:00,0
2018-07-08,253,5,18.1,57,Summer,No Holiday,Yes,2018-07-08 05:00:00,0
2018-07-08,267,6,17.8,58,Summer,No Holiday,Yes,2018-07-08 06:00:00,0
2018-07-08,410,7,18.2,54,Summer,No Holiday,Yes,2018-07-08 07:00:00,0
2018-07-08,684,8,19.1,53,Summer,No Holiday,Yes,2018-07-08 08:00:00,0
2018-07-08,787,9,20.8,51,Summer,No Holiday,Yes,2018-07-08 09:00:00,0
2018-07-08,867,10,22.5,48,Summer,No Holiday,Yes,2018-07-08 10:00:00,0
2018-07-08,1053,11,23.8,47,Summer,No Holiday,Yes,2018-07-08 11:00:00,0
2018-07-08,1237,12,25.0,46,Summer,No Holiday,Yes,2018-07-08 12:00:00,0
2018-07-08,1442,13,26.1,45,Summer,No Holiday,Yes,2018-07-08 13:00:00,0
2018-07-08,1517,14,27.1,41,Summer,No Holiday,Yes,2018-07-08 14:00:00,0
2018-07-08,1693,15,27.6,37,Summer,No Holiday,Yes,2018-07-08 15:00:00,0
2018-07-08,2070,16,27.9,39,Summer,No Holiday,Yes,2018-07-08 16:00:00,0
2018-07-08,2266,17,27.4,44,Summer,No Holiday,Yes,2018-07-08 17:00:00,0
2018-07-08,2351,18,26.7,48,Summer,No Holiday,Yes,2018-07-08 18:00:00,0
2018-07-08,2272,19,26.3,51,Summer,No Holiday,Yes,2018-07-08 19:00:00,0
2018-07-08,2348,20,25.7,53,Summer,No Holiday,Yes,2018-07-08 20:00:00,0
2018-07-08,2055,21,25.3,55,Summer,No Holiday,Yes,2018-07-08 21:00:00,0
2018-07-08,1717,22,25.0,57,Summer,No Holiday,Yes,2018-07-08 22:00:00,0
2018-07-08,1252,23,24.6,60,Summer,No Holiday,Yes,2018-07-08 23:00:00,0
2018-07-09,900,0,24.2,61,Summer,No Holiday,Yes,2018-07-09 00:00:00,0
2018-07-09,554,1,23.7,64,Summer,No Holiday,Yes,2018-07-09 01:00:00,0
2018-07-09,387,2,22.7,63,Summer,No Holiday,Yes,2018-07-09 02:00:00,0
2018-07-09,285,3,21.9,63,Summer,No Holiday,Yes,2018-07-09 03:00:00,0
2018-07-09,206,4,21.4,63,Summer,No Holiday,Yes,2018-07-09 04:00:00,0
2018-07-09,301,5,21.1,64,Summer,No Holiday,Yes,2018-07-09 05:00:00,0
2018-07-09,486,6,21.0,64,Summer,No Holiday,Yes,2018-07-09 06:00:00,0
2018-07-09,451,7,20.9,66,Summer,No Holiday,Yes,2018-07-09 07:00:00,0
2018-07-09,670,8,20.7,73,Summer,No Holiday,Yes,2018-07-09 08:00:00,1
2018-07-09,575,9,21.1,72,Summer,No Holiday,Yes,2018-07-09 09:00:00,0
2018-07-09,217,10,21.1,73,Summer,No Holiday,Yes,2018-07-09 10:00:00,0
2018-07-09,186,11,20.6,82,Summer,No Holiday,Yes,2018-07-09 11:00:00,1
2018-07-09,71,12,20.7,83,Summer,No Holiday,Yes,2018-07-09 12:00:00,0
2018-07-09,99,13,20.3,87,Summer,No Holiday,Yes,2018-07-09 13:00:00,1
2018-07-09,110,14,20.2,89,Summer,No Holiday,Yes,2018-07-09 14:00:00,1
2018-07-09,59,15,20.3,90,Summer,No Holiday,Yes,2018-07-09 15:00:00,0
2018-07-09,68,16,20.2,91,Summer,No Holiday,Yes,2018-07-09 16:00:00,1
2018-07-09,104,17,20.3,93,Summer,No Holiday,Yes,2018-07-09 17:00:00,1
2018-07-09,140,18,20.3,93,Summer,No Holiday,Yes,2018-07-09 18:00:00,1
2018-07-09,68,19,20.4,94,Summer,No Holiday,Yes,2018-07-09 19:00:00,1
2018-07-09,48,20,20.3,95,Summer,No Holiday,Yes,2018-07-09 20:00:00,1
2018-07-09,95,21,20.3,96,Summer,No Holiday,Yes,2018-07-09 21:00:00,1
2018-07-09,71,22,20.4,96,Summer,No Holiday,Yes,2018-07-09 22:00:00,1
2018-07-09,40,23,20.4,96,Summer,No Holiday,Yes,2018-07-09 23:00:00,1
2018-07-10,29,0,20.4,97,Summer,No Holiday,Yes,2018-07-10 00:00:00,1
2018-07-10,39,1,20.4,97,Summer,No Holiday,Yes,2018-07-10 01:00:00,1
2018-07-10,84,2,20.5,98,Summer,No Holiday,Yes,2018-07-10 02:00:00,1
2018-07-10,136,3,20.6,98,Summer,No Holiday,Yes,2018-07-10 03:00:00,1
2018-07-10,133,4,20.6,97,Summer,No Holiday,Yes,2018-07-10 04:00:00,0
2018-07-10,174,5,20.6,97,Summer,No Holiday,Yes,2018-07-10 05:00:00,0
2018-07-10,534,6,20.7,97,Summer,No Holiday,Yes,2018-07-10 06:00:00,0
2018-07-10,1209,7,21.1,95,Summer,No Holiday,Yes,2018-07-10 07:00:00,0
2018-07-10,2017,8,21.7,89,Summer,No Holiday,Yes,2018-07-10 08:00:00,0
2018-07-10,1061,9,22.3,86,Summer,No Holiday,Yes,2018-07-10 09:00:00,0
2018-07-10,768,10,22.6,85,Summer,No Holiday,Yes,2018-07-10 10:00:00,0
2018-07-10,909,11,23.2,82,Summer,No Holiday,Yes,2018-07-10 11:00:00,0
2018-07-10,1035,12,24.1,80,Summer,No Holiday,Yes,2018-07-10 12:00:00,0
2018-07-10,1074,13,25.2,77,Summer,No Holiday,Yes,2018-07-10 13:00:00,0
2018-07-10,1142,14,25.5,77,Summer,No Holiday,Yes,2018-07-10 14:00:00,0
2018-07-10,1169,15,25.7,77,Summer,No Holiday,Yes,2018-07-10 15:00:00,0
2018-07-10,1462,16,26.3,74,Summer,No Holiday,Yes,2018-07-10 16:00:00,0
2018-07-10,1603,17,26.5,76,Summer,No Holiday,Yes,2018-07-10 17:00:00,0
2018-07-10,1665,18,26.2,82,Summer,No Holiday,Yes,2018-07-10 18:00:00,0
2018-07-10,794,19,25.7,83,Summer,No Holiday,Yes,2018-07-10 19:00:00,1
2018-07-10,908,20,25.3,89,Summer,No Holiday,Yes,2018-07-10 20:00:00,0
2018-07-10,1352,21,25.1,86,Summer,No Holiday,Yes,2018-07-10 21:00:00,0
2018-07-10,971,22,25.0,86,Summer,No Holiday,Yes,2018-07-10 22:00:00,0
2018-07-10,373,23,24.9,87,Summer,No Holiday,Yes,2018-07-10 23:00:00,0
2018-07-11,240,0,24.6,96,Summer,No Holiday,Yes,2018-07-11 00:00:00,1
2018-07-11,240,1,24.6,96,Summer,No Holiday,Yes,2018-07-11 01:00:00,1
2018-07-11,236,2,24.5,96,Summer,No Holiday,Yes,2018-07-11 02:00:00,0
2018-07-11,157,3,24.5,97,Summer,No Holiday,Yes,2018-07-11 03:00:00,1
2018-07-11,71,4,24.5,97,Summer,No Holiday,Yes,2018-07-11 04:00:00,0
2018-07-11,76,5,24.5,97,Summer,No Holiday,Yes,2018-07-11 05:00:00,1
2018-07-11,187,6,24.5,97,Summer,No Holiday,Yes,2018-07-11 06:00:00,1
2018-07-11,303,7,24.6,97,Summer,No Holiday,Yes,2018-07-11 07:00:00,1
2018-07-11,827,8,25.1,97,Summer,No Holiday,Yes,2018-07-11 08:00:00,0
2018-07-11,634,9,25.6,96,Summer,No Holiday,Yes,2018-07-11 09:00:00,0
2018-07-11,581,10,26.3,91,Summer,No Holiday,Yes,2018-07-11 10:00:00,1
2018-07-11,792,11,27.2,82,Summer,No Holiday,Yes,2018-07-11 11:00:00,0
2018-07-11,964,12,28.1,73,Summer,No Holiday,Yes,2018-07-11 12:00:00,0
2018-07-11,991,13,28.7,69,Summer,No Holiday,Yes,2018-07-11 13:00:00,0
2018-07-11,1052,14,29.2,67,Summer,No Holiday,Yes,2018-07-11 14:00:00,0
